termo,coef,se_cluster,ci_low,ci_high,p_valor,q_fdr_estrato,espec,n,n_clusters,r2,outcome_medio
uf_fe_BA,0.4197055660749124,0.08331245695643621,0.2564161509767539,0.5829949811730708,4.7108820769327436e-07,,LPM_minimal_estrato_FEcurso_FEuf_cluster,1295,368,0.2609059222097405,0.30347490347490347
uf_fe_CE,0.4419832640542062,0.09991094311728957,0.24616141388288862,0.6378051142255238,9.699224011410067e-06,,LPM_minimal_estrato_FEcurso_FEuf_cluster,1295,368,0.2609059222097405,0.30347490347490347
uf_fe_GO,0.24144291679471666,0.11818638896621365,0.009801850958095881,0.47308398263133744,0.04106238627471393,,LPM_minimal_estrato_FEcurso_FEuf_cluster,1295,368,0.2609059222097405,0.30347490347490347
uf_fe_MA,0.3671742806730419,0.08804631874369269,0.19460666696407036,0.5397418943820135,3.0427901907076504e-05,,LPM_minimal_estrato_FEcurso_FEuf_cluster,1295,368,0.2609059222097405,0.30347490347490347
uf_fe_MACRO_CENTRO-OESTE,0.6444250036689516,0.09306891223340646,0.4620132876111557,0.8268367197267475,4.385379123349538e-12,,LPM_minimal_estrato_FEcurso_FEuf_cluster,1295,368,0.2609059222097405,0.30347490347490347
uf_fe_MACRO_NORDESTE,0.6272077031222958,0.09196667285986083,0.4469563365389913,0.8074590697056003,9.107501090932133e-12,,LPM_minimal_estrato_FEcurso_FEuf_cluster,1295,368,0.2609059222097405,0.30347490347490347
uf_fe_MACRO_NORTE,0.05786427220211958,0.09507574654739955,-0.12848076683404192,0.2442093112382811,0.5427814258161481,,LPM_minimal_estrato_FEcurso_FEuf_cluster,1295,368,0.2609059222097405,0.30347490347490347
uf_fe_MACRO_SEM_REGIAO_SAUDE,0.07290682830407201,0.08046841522830937,-0.08480836743642879,0.23062202404457283,0.3649197761211178,,LPM_minimal_estrato_FEcurso_FEuf_cluster,1295,368,0.2609059222097405,0.30347490347490347
uf_fe_MACRO_SUDESTE,-0.13014266257473045,0.10771247992439609,-0.3412552439120404,0.08096991876257947,0.2269544749831881,,LPM_minimal_estrato_FEcurso_FEuf_cluster,1295,368,0.2609059222097405,0.30347490347490347
uf_fe_MG,0.2230178286985127,0.0785303158071155,0.06910123802200979,0.3769344193750156,0.004512842591576128,,LPM_minimal_estrato_FEcurso_FEuf_cluster,1295,368,0.2609059222097405,0.30347490347490347
uf_fe_MS,0.08655462466526448,0.10716834590267298,-0.12349147358670523,0.29660072291723416,0.41929150302896,,LPM_minimal_estrato_FEcurso_FEuf_cluster,1295,368,0.2609059222097405,0.30347490347490347
uf_fe_MT,0.1371197453311921,0.08300462452093298,-0.02556632928010677,0.29980581994249095,0.09854411563321919,,LPM_minimal_estrato_FEcurso_FEuf_cluster,1295,368,0.2609059222097405,0.30347490347490347
uf_fe_PA,0.26824672331031424,0.07946909643988566,0.11249015640419813,0.42400329021643035,0.000736857750763447,,LPM_minimal_estrato_FEcurso_FEuf_cluster,1295,368,0.2609059222097405,0.30347490347490347
uf_fe_PI,0.1891730131933176,0.07851284350084266,0.03529066760783636,0.3430553587787989,0.015976449883706355,,LPM_minimal_estrato_FEcurso_FEuf_cluster,1295,368,0.2609059222097405,0.30347490347490347
uf_fe_PR,0.3219342049789836,0.12518039602123357,0.07658513720690474,0.5672832727510625,0.010118237798462196,,LPM_minimal_estrato_FEcurso_FEuf_cluster,1295,368,0.2609059222097405,0.30347490347490347
uf_fe_RJ,0.40596214969544653,0.10327496559364883,0.20354693662728157,0.6083773627636115,8.463328377310523e-05,,LPM_minimal_estrato_FEcurso_FEuf_cluster,1295,368,0.2609059222097405,0.30347490347490347
uf_fe_RN,0.4388389562594732,0.12159493372899818,0.20051726544810214,0.6771606470708443,0.0003073519356498622,,LPM_minimal_estrato_FEcurso_FEuf_cluster,1295,368,0.2609059222097405,0.30347490347490347
uf_fe_RO,0.17889556085819752,0.07615009376438399,0.029644119660656748,0.3281470020557383,0.018811302880780673,,LPM_minimal_estrato_FEcurso_FEuf_cluster,1295,368,0.2609059222097405,0.30347490347490347
uf_fe_RS,0.17290149537050206,0.0934939365663822,-0.010343253072479464,0.3561462438134836,0.06440963051288401,,LPM_minimal_estrato_FEcurso_FEuf_cluster,1295,368,0.2609059222097405,0.30347490347490347
uf_fe_SC,0.21307458018139658,0.131236730557462,-0.04414468516001607,0.47029384552280923,0.10446344392077775,,LPM_minimal_estrato_FEcurso_FEuf_cluster,1295,368,0.2609059222097405,0.30347490347490347
uf_fe_SP,0.374242568321199,0.08888065576342803,0.2000396841025777,0.5484454525398204,2.5467205371264698e-05,,LPM_minimal_estrato_FEcurso_FEuf_cluster,1295,368,0.2609059222097405,0.30347490347490347
