co_ibge_6d,cod_curso,estrato,ivs_2010,log_pop,estoque_por_10k,atracao_muni,amostra_confirmatoria,estoque_baseline,cobertura_baseline,entradas_baseline,sg_uf,uf_fe,co_ibge_7d,no_municipio,macro_regiao_saude,estoque_6m,cobertura_6m,entradas_6m,saidas_3m,saldo_6m,presentes_6m,coorte_6m_madura,elegiveis_6m,presentes_baseline_6m,elegiveis_baseline_6m,coorte_madura_baseline,delta_estoque_6m,delta_estoque_jun25_mar26,delta_cobertura_6m
316860,7,interior_proximo_polo,0.324,10.600178446719438,15.756956727535437,1,False,17,1,0.0,31,31,3168606,Teófilo Otoni,SUDESTE,19,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,2,2,0
316860,10,interior_proximo_polo,0.324,10.600178446719438,15.756956727535437,0,False,16,1,0.0,31,31,3168606,Teófilo Otoni,SUDESTE,17,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
316860,11,interior_proximo_polo,0.324,10.600178446719438,15.756956727535437,0,False,16,1,0.0,31,31,3168606,Teófilo Otoni,SUDESTE,17,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
316860,12,interior_proximo_polo,0.324,10.600178446719438,15.756956727535437,1,True,5,1,0.0,31,31,3168606,Teófilo Otoni,SUDESTE,6,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
316870,1,metropolitano,0.248,10.074200320662365,6.358373380546891,0,True,17,1,1.0,31,31,3168705,Timóteo,,17,1,1.0,0.0,1.0,0.0,False,,1.0,1.0,True,0,0,0
316970,1,interior_proximo_polo,0.278,8.239329427901795,7.9239302694136295,0,True,1,1,0.0,31,31,3169703,Turmalina,SUDESTE,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
316970,2,interior_proximo_polo,0.278,8.239329427901795,7.9239302694136295,0,True,2,1,0.0,31,31,3169703,Turmalina,SUDESTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
316970,9,interior_proximo_polo,0.278,8.239329427901795,7.9239302694136295,0,True,3,1,1.0,31,31,3169703,Turmalina,SUDESTE,4,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,1,1,0
316970,14,interior_proximo_polo,0.278,8.239329427901795,7.9239302694136295,0,True,3,1,0.0,31,31,3169703,Turmalina,SUDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
317010,7,interior_proximo_polo,0.238,10.875099455998244,5.424874944016552,0,False,34,1,0.0,31,31,3170107,Uberaba,SUDESTE,35,1,1.0,1.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
317010,16,interior_proximo_polo,0.238,10.875099455998244,5.424874944016552,1,True,22,1,0.0,31,31,3170107,Uberaba,SUDESTE,22,1,0.0,1.0,-1.0,0.0,False,,0.0,0.0,True,0,0,0
317040,1,metropolitano,0.264,9.79773807235252,2.732696013042834,0,True,8,1,0.0,31,31,3170404,Unaí,SUDESTE,8,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,0,0,0
317052,8,interior_remoto,0.34,7.87777633327726,1.896094046264695,0,False,1,1,0.0,31,31,3170529,Urucuia,SUDESTE,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
317052,14,interior_remoto,0.34,7.87777633327726,1.896094046264695,0,True,4,1,0.0,31,31,3170529,Urucuia,SUDESTE,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
317080,1,interior_proximo_polo,0.4,9.376363155800634,0.847098686997035,1,True,1,1,0.0,31,31,3170800,Várzea da Palma,SUDESTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
320120,3,interior_proximo_polo,0.254,10.691194631509694,3.8666242096165218,0,True,6,1,0.0,32,RESTO,3201209,Cachoeiro de Itapemirim,,6,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
320120,7,interior_proximo_polo,0.254,10.691194631509694,3.8666242096165218,0,False,22,1,0.0,32,RESTO,3201209,Cachoeiro de Itapemirim,,22,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
320120,16,interior_proximo_polo,0.254,10.691194631509694,3.8666242096165218,0,True,7,1,0.0,32,RESTO,3201209,Cachoeiro de Itapemirim,,8,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
320320,12,interior_proximo_polo,0.267,10.544235564296866,1.0977334000755241,0,True,7,1,0.0,32,RESTO,3203205,Linhares,,7,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
320530,16,capital,0.221,11.368338902811566,1.3096517481924879,0,True,38,1,0.0,32,RESTO,3205309,Vitória,SUDESTE,39,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,1,1,0
330010,3,interior_proximo_polo,0.29,10.494685060560329,2.2147167930900835,0,True,1,1,0.0,33,33,3300100,Angra dos Reis,,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
330010,7,interior_proximo_polo,0.29,10.494685060560329,2.2147167930900835,1,False,20,1,1.0,33,33,3300100,Angra dos Reis,,20,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,0,0,0
330010,10,interior_proximo_polo,0.29,10.494685060560329,2.2147167930900835,0,False,15,1,1.0,33,33,3300100,Angra dos Reis,,15,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,0,0,0
330010,11,interior_proximo_polo,0.29,10.494685060560329,2.2147167930900835,0,False,15,1,1.0,33,33,3300100,Angra dos Reis,,15,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,0,0,0
330040,7,interior_proximo_polo,0.266,10.682170021202337,2.5246149962130775,0,False,27,1,0.0,33,33,3300407,Barra Mansa,SUDESTE,27,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
330040,16,interior_proximo_polo,0.266,10.682170021202337,2.5246149962130775,0,True,3,1,0.0,33,33,3300407,Barra Mansa,SUDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
330045,11,metropolitano,0.42,12.000676915765618,0.005116743622490748,0,False,19,1,1.0,33,33,3300456,Belford Roxo,,22,1,1.0,0.0,1.0,0.0,False,,1.0,1.0,True,3,3,0
330070,3,interior_proximo_polo,0.259,10.455618254118846,5.037710864183315,1,True,2,1,0.0,33,33,3300704,Cabo Frio,SUDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
330070,5,interior_proximo_polo,0.259,10.455618254118846,5.037710864183315,1,True,0,0,0.0,33,33,3300704,Cabo Frio,SUDESTE,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
330070,6,interior_proximo_polo,0.259,10.455618254118846,5.037710864183315,1,False,68,1,0.0,33,33,3300704,Cabo Frio,SUDESTE,72,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,4,4,0
330070,7,interior_proximo_polo,0.259,10.455618254118846,5.037710864183315,0,False,30,1,0.0,33,33,3300704,Cabo Frio,SUDESTE,33,1,0.0,1.0,-1.0,0.0,False,,0.0,0.0,True,3,3,0
330070,10,interior_proximo_polo,0.259,10.455618254118846,5.037710864183315,0,False,26,1,0.0,33,33,3300704,Cabo Frio,SUDESTE,27,1,0.0,1.0,-1.0,0.0,False,,0.0,0.0,True,1,1,0
330070,11,interior_proximo_polo,0.259,10.455618254118846,5.037710864183315,0,False,26,1,0.0,33,33,3300704,Cabo Frio,SUDESTE,27,1,0.0,1.0,-1.0,0.0,False,,0.0,0.0,True,1,1,0
330070,13,interior_proximo_polo,0.259,10.455618254118846,5.037710864183315,1,True,1,1,0.0,33,33,3300704,Cabo Frio,SUDESTE,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
330070,15,interior_proximo_polo,0.259,10.455618254118846,5.037710864183315,1,True,8,1,1.0,33,33,3300704,Cabo Frio,SUDESTE,10,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,2,2,0
330070,16,interior_proximo_polo,0.259,10.455618254118846,5.037710864183315,0,True,3,1,0.0,33,33,3300704,Cabo Frio,SUDESTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
330190,11,metropolitano,0.437,11.144438171983634,0.1445567168278474,0,False,14,1,1.0,33,33,3301900,Itaboraí,SUDESTE,14,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,0,0,0
330200,11,metropolitano,0.288,10.324497871979755,0.6564048705241393,0,False,12,1,0.0,33,33,3302007,Itaguaí,,12,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
330220,12,interior_proximo_polo,0.255,10.020247843144828,4.931185857507268,1,True,10,1,0.0,33,33,3302205,Itaperuna,SUDESTE,11,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
330220,16,interior_proximo_polo,0.255,10.020247843144828,4.931185857507268,0,True,3,1,0.0,33,33,3302205,Itaperuna,SUDESTE,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
330240,11,interior_proximo_polo,0.335,10.95764277558904,1.7569843759075334,0,False,38,1,1.0,33,33,3302403,Macaé,SUDESTE,38,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,0,0,0
330250,11,metropolitano,0.427,11.13056634557654,0.036643996247654784,0,False,10,1,0.0,33,33,3302502,Magé,,10,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
330330,5,metropolitano,0.291,11.426201319452963,0.21812153732059503,1,True,4,1,0.0,33,33,3303302,Niterói,SUDESTE,8,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,4,4,0
330330,11,metropolitano,0.291,11.426201319452963,0.21812153732059503,1,False,108,1,1.0,33,33,3303302,Niterói,SUDESTE,121,1,4.0,3.0,1.0,0.0,False,,1.0,1.0,True,13,13,0
330340,11,interior_proximo_polo,0.225,9.983730240212331,4.1147515766805105,0,False,22,1,0.0,33,33,3303401,Nova Friburgo,SUDESTE,24,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,2,2,0
330350,11,metropolitano,0.408,12.439966207868116,0.40891541123040015,0,False,66,1,0.0,33,33,3303500,Nova Iguaçu,SUDESTE,71,1,2.0,0.0,2.0,0.0,False,,0.0,0.0,True,5,5,0
330370,2,interior_proximo_polo,0.305,9.200895913148184,8.497391889618036,0,True,13,1,2.0,33,33,3303708,Paraíba do Sul,,13,1,0.0,0.0,0.0,0.0,False,,2.0,2.0,True,0,0,0
330452,7,interior_proximo_polo,0.244,10.039808799894367,0.43630017452006986,0,False,14,1,0.0,33,33,3304524,Rio das Ostras,,14,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
330455,11,capital,0.334,14.267641671050368,0.01484632673244438,1,False,787,1,5.0,33,33,3304557,Rio de Janeiro,SUDESTE,810,1,14.0,4.0,10.0,0.0,False,,4.0,5.0,True,23,23,0
330490,11,metropolitano,0.379,12.575050102266887,0.17286084701815038,0,False,47,1,0.0,33,33,3304904,São Gonçalo,SUDESTE,37,1,0.0,1.0,-1.0,0.0,False,,0.0,0.0,True,-10,-10,0
330510,11,metropolitano,0.37,11.936125705101265,0.02183172542675565,1,False,15,1,1.0,33,33,3305109,São João de Meriti,SUDESTE,15,1,2.0,0.0,2.0,0.0,False,,1.0,1.0,True,0,0,0
330620,13,interior_remoto,0.186,8.665957964681349,5.171522151353216,0,True,3,1,0.0,33,33,3306206,Vassouras,SUDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
330630,11,interior_proximo_polo,0.236,11.028985169985619,3.3125655752777146,1,False,55,1,0.0,33,33,3306305,Volta Redonda,,54,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
350190,11,interior_proximo_polo,0.182,8.544224530467268,0.0,0,False,7,1,1.0,35,35,3501905,Amparo,,7,1,1.0,1.0,0.0,0.0,False,,1.0,1.0,True,0,0,0
350210,1,interior_proximo_polo,0.223,9.197153810172008,48.97986758546143,1,True,3,1,0.0,35,35,3502101,Andradina,SUDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
350210,2,interior_proximo_polo,0.223,9.197153810172008,48.97986758546143,0,True,26,1,0.0,35,35,3502101,Andradina,SUDESTE,26,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
350210,7,interior_proximo_polo,0.223,9.197153810172008,48.97986758546143,0,False,11,1,0.0,35,35,3502101,Andradina,SUDESTE,11,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
350210,10,interior_proximo_polo,0.223,9.197153810172008,48.97986758546143,0,False,10,1,0.0,35,35,3502101,Andradina,SUDESTE,10,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
350210,11,interior_proximo_polo,0.223,9.197153810172008,48.97986758546143,0,False,10,1,0.0,35,35,3502101,Andradina,SUDESTE,10,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
350210,14,interior_proximo_polo,0.223,9.197153810172008,48.97986758546143,1,True,14,1,0.0,35,35,3502101,Andradina,SUDESTE,17,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,3,3,0
350600,5,interior_proximo_polo,0.257,10.754514166757886,4.056362083689154,0,True,34,1,0.0,35,35,3506003,Bauru,SUDESTE,33,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
350600,6,interior_proximo_polo,0.257,10.754514166757886,4.056362083689154,1,False,132,1,0.0,35,35,3506003,Bauru,SUDESTE,137,1,3.0,0.0,3.0,0.0,False,,0.0,0.0,True,5,5,0
350750,4,interior_proximo_polo,0.288,9.475930197953147,69.07701352145796,1,False,3,1,0.0,35,35,3507506,Botucatu,,3,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
350750,7,interior_proximo_polo,0.288,9.475930197953147,69.07701352145796,1,False,40,1,1.0,35,35,3507506,Botucatu,,40,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,0,0,0
350750,10,interior_proximo_polo,0.288,9.475930197953147,69.07701352145796,1,False,39,1,1.0,35,35,3507506,Botucatu,,39,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,0,0,0
350750,11,interior_proximo_polo,0.288,9.475930197953147,69.07701352145796,0,False,39,1,1.0,35,35,3507506,Botucatu,,39,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,0,0,0
350750,16,interior_proximo_polo,0.288,9.475930197953147,69.07701352145796,0,True,18,1,0.0,35,35,3507506,Botucatu,,19,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
350760,12,interior_proximo_polo,0.221,9.583695426166113,5.737234652897304,1,True,7,1,0.0,35,35,3507605,Bragança Paulista,,6,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
350760,13,interior_proximo_polo,0.221,9.583695426166113,5.737234652897304,1,True,7,1,0.0,35,35,3507605,Bragança Paulista,,7,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
350950,16,metropolitano,0.332,12.035088575855,1.9873521350687564,1,True,76,1,0.0,35,35,3509502,Campinas,SUDESTE,76,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
351050,3,metropolitano,0.238,9.61780348274702,9.370772062900615,1,True,1,1,0.0,35,35,3510500,Caraguatatuba,SUDESTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
351050,4,metropolitano,0.238,9.61780348274702,9.370772062900615,1,False,7,1,0.0,35,35,3510500,Caraguatatuba,SUDESTE,6,1,0.0,1.0,-1.0,0.0,False,,0.0,0.0,True,-1,-1,0
351050,5,metropolitano,0.238,9.61780348274702,9.370772062900615,1,True,0,0,0.0,35,35,3510500,Caraguatatuba,SUDESTE,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
351050,11,metropolitano,0.238,9.61780348274702,9.370772062900615,0,False,18,1,1.0,35,35,3510500,Caraguatatuba,SUDESTE,22,1,0.0,1.0,-1.0,0.0,False,,1.0,1.0,True,4,4,0
351050,13,metropolitano,0.238,9.61780348274702,9.370772062900615,1,True,3,1,0.0,35,35,3510500,Caraguatatuba,SUDESTE,4,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
351050,16,metropolitano,0.238,9.61780348274702,9.370772062900615,0,True,2,1,0.0,35,35,3510500,Caraguatatuba,SUDESTE,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
351300,1,metropolitano,0.342,10.618127108434171,6.932889628397115,1,True,29,1,0.0,35,35,3513009,Cotia,SUDESTE,27,1,1.0,4.0,-3.0,0.0,False,,0.0,0.0,True,-2,-2,0
351390,9,interior_remoto,0.303,7.033506484287697,0.0,0,True,0,0,0.0,35,35,3513900,Divinolândia,,0,0,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
351880,4,metropolitano,0.365,12.524275436074847,3.885837607148486,1,False,8,1,0.0,35,35,3518800,Guarulhos,SUDESTE,9,1,2.0,0.0,2.0,0.0,False,,0.0,0.0,True,1,1,0
351880,7,metropolitano,0.365,12.524275436074847,3.885837607148486,1,False,116,1,2.0,35,35,3518800,Guarulhos,SUDESTE,103,1,2.0,2.0,0.0,0.0,False,,1.0,2.0,True,-13,-13,0
351880,10,metropolitano,0.365,12.524275436074847,3.885837607148486,0,False,113,1,2.0,35,35,3518800,Guarulhos,SUDESTE,98,1,0.0,2.0,-2.0,0.0,False,,1.0,2.0,True,-15,-15,0
351880,11,metropolitano,0.365,12.524275436074847,3.885837607148486,0,False,113,1,2.0,35,35,3518800,Guarulhos,SUDESTE,98,1,0.0,2.0,-2.0,0.0,False,,1.0,2.0,True,-15,-15,0
351880,12,metropolitano,0.365,12.524275436074847,3.885837607148486,1,True,43,1,2.0,35,35,3518800,Guarulhos,SUDESTE,46,1,0.0,0.0,0.0,0.0,False,,2.0,2.0,True,3,3,0
351880,13,metropolitano,0.365,12.524275436074847,3.885837607148486,1,True,7,1,1.0,35,35,3518800,Guarulhos,SUDESTE,7,1,1.0,0.0,1.0,0.0,False,,1.0,1.0,True,0,0,0
352010,1,interior_remoto,0.372,8.705331133531631,22.37321842890288,0,True,10,1,2.0,35,35,3520103,Igarapava,SUDESTE,14,1,2.0,0.0,2.0,0.0,False,,2.0,2.0,True,4,4,0
352010,2,interior_remoto,0.372,8.705331133531631,22.37321842890288,0,True,4,1,1.0,35,35,3520103,Igarapava,SUDESTE,3,1,0.0,0.0,0.0,0.0,False,,0.0,1.0,True,-1,-1,0
352010,14,interior_remoto,0.372,8.705331133531631,22.37321842890288,1,True,4,1,0.0,35,35,3520103,Igarapava,SUDESTE,5,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,1,1,0
352590,5,metropolitano,0.219,10.583676131931682,2.026137169486374,1,True,13,1,0.0,35,35,3525904,Jundiaí,,13,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
352590,11,metropolitano,0.219,10.583676131931682,2.026137169486374,0,False,59,1,0.0,35,35,3525904,Jundiaí,,61,1,0.0,1.0,-1.0,0.0,False,,0.0,0.0,True,2,2,0
352590,16,metropolitano,0.219,10.583676131931682,2.026137169486374,0,True,6,1,0.0,35,35,3525904,Jundiaí,,5,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-1,-1,0
352900,4,interior_proximo_polo,0.268,10.446015311032632,4.940998663023891,1,False,6,1,0.0,35,35,3529005,Marília,SUDESTE,6,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
352900,7,interior_proximo_polo,0.268,10.446015311032632,4.940998663023891,0,False,40,1,0.0,35,35,3529005,Marília,SUDESTE,40,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
353440,7,metropolitano,0.354,11.822349459540414,2.0365029391691065,1,False,79,1,0.0,35,35,3534401,Osasco,SUDESTE,66,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-13,-13,0
353440,10,metropolitano,0.354,11.822349459540414,2.0365029391691065,0,False,71,1,0.0,35,35,3534401,Osasco,SUDESTE,58,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-13,-13,0
353440,11,metropolitano,0.354,11.822349459540414,2.0365029391691065,1,False,71,1,0.0,35,35,3534401,Osasco,SUDESTE,58,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-13,-13,0
354140,7,interior_proximo_polo,0.228,10.399646139258715,3.0951583604793944,0,False,49,1,0.0,35,35,3541406,Presidente Prudente,,47,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,-2,-2,0
354150,1,interior_proximo_polo,0.22,8.789964651132264,12.182122734886555,1,True,2,1,0.0,35,35,3541505,Presidente Venceslau,,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
354150,2,interior_proximo_polo,0.22,8.789964651132264,12.182122734886555,0,True,7,1,0.0,35,35,3541505,Presidente Venceslau,,7,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
354340,16,metropolitano,0.319,11.391604929733672,0.0,0,True,34,1,0.0,35,35,3543402,Ribeirão Preto,SUDESTE,36,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,2,2,0
354940,1,interior_proximo_polo,0.216,9.069352678675205,15.161983724857977,0,True,8,1,0.0,35,35,3549409,São Joaquim da Barra,,9,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
354940,2,interior_proximo_polo,0.216,9.069352678675205,15.161983724857977,0,True,9,1,0.0,35,35,3549409,São Joaquim da Barra,,10,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
355010,2,interior_proximo_polo,0.336,8.62299361030245,8.997660608241858,0,True,5,1,0.0,35,35,3550100,São Manuel,,5,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
355370,1,interior_proximo_polo,0.372,9.006754319877503,12.15724735401087,0,True,5,1,0.0,35,35,3553708,Taquaritinga,,25,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,20,20,0
355370,9,interior_proximo_polo,0.372,9.006754319877503,12.15724735401087,0,True,17,1,0.0,35,35,3553708,Taquaritinga,,17,1,2.0,0.0,2.0,0.0,False,,0.0,0.0,True,0,0,0
355500,1,interior_proximo_polo,0.326,9.150165648940114,58.41741901221455,0,True,28,1,0.0,35,35,3555000,Tupã,,28,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
355500,4,interior_proximo_polo,0.326,9.150165648940114,58.41741901221455,0,False,1,1,0.0,35,35,3555000,Tupã,,1,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
355500,5,interior_proximo_polo,0.326,9.150165648940114,58.41741901221455,0,True,7,1,0.0,35,35,3555000,Tupã,,7,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
355500,7,interior_proximo_polo,0.326,9.150165648940114,58.41741901221455,1,False,8,1,0.0,35,35,3555000,Tupã,,8,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
355500,10,interior_proximo_polo,0.326,9.150165648940114,58.41741901221455,0,False,8,1,0.0,35,35,3555000,Tupã,,8,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
355500,11,interior_proximo_polo,0.326,9.150165648940114,58.41741901221455,0,False,8,1,0.0,35,35,3555000,Tupã,,8,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
355500,12,interior_proximo_polo,0.326,9.150165648940114,58.41741901221455,0,True,2,1,0.0,35,35,3555000,Tupã,,2,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
355500,15,interior_proximo_polo,0.326,9.150165648940114,58.41741901221455,1,True,4,1,0.0,35,35,3555000,Tupã,,4,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,0,0,0
355710,1,interior_proximo_polo,0.195,9.069467813094768,116.67626175398195,0,True,58,1,0.0,35,35,3557105,Votuporanga,,83,1,3.0,0.0,3.0,0.0,False,,0.0,0.0,True,25,25,0
355710,2,interior_proximo_polo,0.195,9.069467813094768,116.67626175398195,0,True,69,1,2.0,35,35,3557105,Votuporanga,,75,1,2.0,0.0,2.0,0.0,False,,1.0,2.0,True,6,6,0
410480,7,metropolitano,0.318,10.546735203808643,2.6279827604330914,0,False,35,1,0.0,41,41,4104808,Cascavel,,36,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,1,1,0
410690,16,capital,0.297,12.037967554207496,1.217574079770327,1,True,63,1,0.0,41,41,4106902,Curitiba,SUL,67,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,4,4,0
411370,7,metropolitano,0.335,11.06137453266671,9.79113980386305,0,False,105,1,0.0,41,41,4113700,Londrina,SUL,110,1,3.0,2.0,1.0,0.0,False,,0.0,0.0,True,5,5,0
411370,10,metropolitano,0.335,11.06137453266671,9.79113980386305,0,False,102,1,0.0,41,41,4113700,Londrina,SUL,107,1,3.0,2.0,1.0,0.0,False,,0.0,0.0,True,5,5,0
411370,11,metropolitano,0.335,11.06137453266671,9.79113980386305,1,False,102,1,0.0,41,41,4113700,Londrina,SUL,107,1,3.0,2.0,1.0,0.0,False,,0.0,0.0,True,5,5,0
411820,7,interior_proximo_polo,0.244,9.993419660036736,1.3710525113111833,0,False,9,1,1.0,41,41,4118204,Paranaguá,,8,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,-1,-1,0
411820,10,interior_proximo_polo,0.244,9.993419660036736,1.3710525113111833,0,False,8,1,1.0,41,41,4118204,Paranaguá,,7,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,-1,-1,0
411820,11,interior_proximo_polo,0.244,9.993419660036736,1.3710525113111833,0,False,8,1,1.0,41,41,4118204,Paranaguá,,7,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,-1,-1,0
411990,7,interior_proximo_polo,0.358,10.343804871411503,5.392267327688891,0,False,31,1,1.0,41,41,4119905,Ponta Grossa,,31,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,0,0,0
411990,10,interior_proximo_polo,0.358,10.343804871411503,5.392267327688891,0,False,28,1,1.0,41,41,4119905,Ponta Grossa,,28,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,0,0,0
411990,11,interior_proximo_polo,0.358,10.343804871411503,5.392267327688891,0,False,28,1,1.0,41,41,4119905,Ponta Grossa,,28,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,0,0,0
420240,16,metropolitano,0.212,9.500693872983122,8.228605625374028,0,True,18,1,1.0,42,42,4202404,Blumenau,,18,1,2.0,0.0,2.0,0.0,False,,1.0,1.0,True,0,0,0
420420,4,metropolitano,0.257,9.854717388166698,6.125199068969741,1,False,7,1,0.0,42,42,4204202,Chapecó,SUL,11,1,1.0,0.0,1.0,0.0,False,,0.0,0.0,True,4,4,0
420420,5,metropolitano,0.257,9.854717388166698,6.125199068969741,0,True,14,1,0.0,42,42,4204202,Chapecó,SUL,15,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,1,1,0
420420,16,metropolitano,0.257,9.854717388166698,6.125199068969741,1,True,7,1,2.0,42,42,4204202,Chapecó,SUL,10,1,0.0,0.0,0.0,0.0,False,,2.0,2.0,True,3,3,0
420460,5,metropolitano,0.197,9.40351943877092,11.060730970046714,0,True,7,1,1.0,42,42,4204608,Criciúma,SUL,7,1,0.0,0.0,0.0,0.0,False,,1.0,1.0,True,0,0,0
420460,12,metropolitano,0.197,9.40351943877092,11.060730970046714,0,True,10,1,0.0,42,42,4204608,Criciúma,SUL,10,1,0.0,0.0,0.0,0.0,False,,0.0,0.0,True,0,0,0
