termo,coef,se_cluster,ci_low,ci_high,p_valor,espec,n,n_clusters,r2,outcome_medio,q_fdr_atracao
cod_curso_14,-0.7270888400063653,0.4942500983942278,-1.6958012322144298,0.24162355220169918,0.1412654316883761,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
cod_curso_15,1.691225896769616,0.47891703186469187,0.7525657627319986,2.6298860308072336,0.0004134369834794749,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
cod_curso_16,0.35221948227360134,0.8667428624462902,-1.3465653119782814,2.051004276525484,0.6844697544644753,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
cod_curso_2,-0.9449894164861495,0.5068935141153461,-1.9384824481491734,0.048503615176874404,0.062282954376133695,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
cod_curso_3,2.9631367135234177,0.7182082415426518,1.5554744266999763,4.370799000346859,3.695529763615467e-05,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
cod_curso_5,2.4741514363989943,0.7100613286115766,1.082456805505644,3.8658460672923445,0.0004932060677770253,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
cod_curso_9,-0.8926895845649425,0.7367713231460152,-2.3367348427730543,0.5513556736431693,0.2256564643948269,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
estoque_baseline,0.2761825111810854,0.03828758630351532,0.2011402209712263,0.3512248013909445,5.458399351684631e-13,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
estoque_por_10k,-0.015727297923423044,0.009454514729429679,-0.034257806284408665,0.0028032104375625803,0.09621846932548613,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
estrato_capital,-4.526553847291372,1.5352330277425068,-7.535555289543067,-1.5175524050396771,0.0031937447201607853,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
estrato_interior_proximo_polo,-0.05737755580952948,0.33102710673582175,-0.7061787629182364,0.5914236512991774,0.8623905542809926,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
estrato_metropolitano,-0.41448121096370644,0.4864888867254004,-1.3679819078244773,0.5390194858970643,0.3942224439331654,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
ivs_2010,4.118347437948575,2.399968616185875,-0.585504613802172,8.822199489699322,0.0861619438467438,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
log_pop,-1.2040568741576552,0.31122475795366195,-1.8140461908440284,-0.594067557471282,0.00010938595484369975,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
uf_fe_12,0.46419626576870215,1.072583856677169,-1.6380294637176205,2.5664219952550247,0.6651722848296487,OLS_delta_full,587,295,0.847772693099423,1.1856899488926746,
