termo,coef,se_cluster,ci_low,ci_high,p_valor,q_fdr_estrato,espec,n,n_clusters,r2,outcome_medio
uf_fe_MG,0.19799712853898244,0.07153923908607235,0.057782796448880513,0.33821146062908436,0.005645829439654044,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
uf_fe_MS,0.06641119894980262,0.10819268277105985,-0.1456425626722419,0.27846496057184716,0.539332041347239,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
uf_fe_MT,0.14333424634788153,0.08004247496314336,-0.013546121813328454,0.3002146145090915,0.07333706402480168,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
uf_fe_PA,0.1917092138579429,0.07132742918144822,0.05191002155247312,0.3315084061634127,0.007193850493504034,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
uf_fe_PI,0.13934661748888433,0.07260135767116721,-0.002949428775314178,0.28164266375308283,0.05494144493066981,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
uf_fe_PR,0.33208558681298395,0.1408711630060879,0.05598318086078047,0.6081879927651874,0.01840485140184479,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
uf_fe_RESTO,0.3699386922509057,0.09374414019330299,0.18620355371035813,0.5536738307914533,7.938161945471278e-05,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
uf_fe_RJ,0.36987380269693615,0.10856134417992194,0.15709747799103213,0.5826501274028402,0.0006566937296101413,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
uf_fe_RN,0.4101263126628409,0.12474206175442538,0.16563636426689582,0.654616261058786,0.0010097537817042347,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
uf_fe_RO,0.17527523819822494,0.07688359029130024,0.024586170225143117,0.3259643061713068,0.022622617842937922,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
uf_fe_RS,0.18464782629532342,0.09643019407349002,-0.004351881110924771,0.3736475337015716,0.0555136610010793,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
uf_fe_SC,0.2727458140905183,0.1453789583382377,-0.012191708362376541,0.5576833365434131,0.060641218850537804,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
uf_fe_SP,0.3339107745924182,0.09582084665211289,0.1461053661861415,0.5217161829986949,0.0004926147410325853,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
uf_fe_TO,0.05884252902329065,0.09117830078668147,-0.1198636566901651,0.2375487147367464,0.5186960444725314,,LPM_full_winsorizado_p99,1295,368,0.24569003612524554,0.30347490347490347
