co_ibge_6d,termo,coef_excluido,delta,dfbeta,n_excluido
120040,estrato_interior_proximo_polo,0.1279646014525466,0.0013626392610043558,0.031581565490408144,10
420820,estrato_capital,0.23447650857843289,0.0026981621825786506,0.0313665885711492,1
350210,estrato_interior_proximo_polo,0.12524920777306184,-0.0013527544184804008,-0.031352466850389095,6
355370,estrato_interior_proximo_polo,0.1279459289937911,0.0013439668022488527,0.031148798362724463,2
220190,estrato_metropolitano,0.29235557700943343,-0.00187822165449969,-0.03097407228599423,5
240310,estrato_interior_proximo_polo,0.12793388189018728,0.0013319196986450454,0.03086958551283715,1
150085,estrato_capital,0.22912491398478887,-0.0026534324110653595,-0.03084659746424026,3
210200,estrato_interior_proximo_polo,0.12528604554405606,-0.001315916647486176,-0.030498686609008657,1
211060,estrato_interior_proximo_polo,0.12528604554405648,-0.0013159166474857598,-0.030498686608999008,1
510795,estrato_interior_proximo_polo,0.12791779877627835,0.0013158365847361075,0.030496831013726036,1
240260,estrato_interior_proximo_polo,0.1279176280251409,0.001315665833598656,0.03049287355529642,7
110030,estrato_interior_proximo_polo,0.12529201863706443,-0.0013099435544778049,-0.030360249655500406,5
312200,estrato_capital,0.23438572949621567,0.0026073831003614323,0.030311266492602868,2
431010,estrato_capital,0.22919459837624273,-0.0025837480196115037,-0.030036504709002303,1
210710,estrato_metropolitano,0.29241744075126586,-0.0018163579126672658,-0.029953866813009197,1
230730,estrato_capital,0.23434842216458657,0.002570075768732333,0.029877562496062892,2
240200,estrato_capital,0.2292287626810629,-0.0025495837147913314,-0.02963933892703677,3
317080,estrato_capital,0.2292338449074035,-0.002544501488450729,-0.029580257192187615,1
150140,estrato_metropolitano,0.29244293236364316,-0.0017908663002899616,-0.02953348030401035,9
110140,estrato_capital,0.23431782446328306,0.002539478067428824,0.029521859079045594,2
311340,estrato_interior_proximo_polo,0.1278748032320891,0.0012728410405468682,0.02950033353015334,18
160027,estrato_capital,0.229256757090698,-0.0025215893051562244,-0.029313899212928325,1
292400,estrato_interior_proximo_polo,0.1253427190711036,-0.0012592431204386523,-0.02918517777564027,5
290460,estrato_interior_proximo_polo,0.12534271907110367,-0.001259243120438569,-0.02918517777563834,5
292870,estrato_capital,0.22927047929063732,-0.0025078671052169155,-0.02915437633377508,9
230410,estrato_capital,0.2292926929914164,-0.002485653404437821,-0.02889613833107853,7
230810,estrato_capital,0.2292955979005854,-0.002482748495268833,-0.028862368274063972,5
110011,estrato_metropolitano,0.29598377612131455,0.0017499774573814242,0.028859175451382578,5
431720,estrato_metropolitano,0.2959831320453272,0.0017493333813941025,0.028848553884891114,7
160060,estrato_metropolitano,0.2924869688047796,-0.0017468298591535314,-0.028807267874444334,1
261390,estrato_interior_proximo_polo,0.12784322055350078,0.0012412583619585416,0.028768349313388165,2
315765,estrato_metropolitano,0.29596704606415297,0.0017332474002198506,0.028583277237436457,2
313868,estrato_metropolitano,0.2959670460641528,0.001733247400219684,0.02858327723743371,2
315790,estrato_metropolitano,0.2959670460641525,0.001733247400219351,0.028583277237428217,2
291840,estrato_interior_proximo_polo,0.1253911147458937,-0.001210847445648533,-0.028063522751763954,10
210340,estrato_interior_proximo_polo,0.12540073387046427,-0.0012012283210779684,-0.027840582593440785,1
314700,estrato_interior_proximo_polo,0.12540270773716494,-0.0011992544543772965,-0.02779483475521201,5
150220,estrato_metropolitano,0.2925486407712863,-0.001685157892646838,-0.027790225000925463,13
510629,estrato_metropolitano,0.2925496624100514,-0.0016841362538816962,-0.027773376982542824,3
500110,estrato_interior_proximo_polo,0.12540367134519043,-0.0011982908463518127,-0.027772501441594235,1
314710,estrato_capital,0.22939585624952397,-0.0023824901463302683,-0.027696848127690413,3
150060,estrato_metropolitano,0.29590595683548826,0.0016721581715551381,0.027575844392637067,6
314270,estrato_interior_proximo_polo,0.12779090900972717,0.0011889468181849328,0.027555937127074905,1
311940,estrato_capital,0.234145750227758,0.0023674038319037582,0.027521467188499023,5
221060,estrato_capital,0.22942398020051394,-0.002354366195340296,-0.027369902473573158,6
314800,estrato_interior_proximo_polo,0.1254276216410355,-0.0011743405505067472,-0.02721741114118114,3
220700,estrato_metropolitano,0.2925869930875159,-0.0016468055764172207,-0.027157750440542486,6
221120,estrato_metropolitano,0.2925869930875161,-0.0016468055764169987,-0.027157750440538826,6
314710,estrato_metropolitano,0.29258929281983026,-0.0016445058441028615,-0.02711982516437886,3
291072,estrato_interior_proximo_polo,0.12543264360245404,-0.0011693185890881974,-0.027101018337913948,3
291460,estrato_capital,0.22946234130190987,-0.002316005093944362,-0.026923948226496564,9
431020,estrato_interior_proximo_polo,0.1277555709232635,0.0011536087317212673,0.026736914716744994,5
210910,estrato_interior_proximo_polo,0.127751728977955,0.0011497667864127648,0.026647870865710195,4
292810,estrato_interior_proximo_polo,0.1277442747202436,0.001142312528701367,0.02647510531078161,3
220290,estrato_metropolitano,0.29263027049799095,-0.0016035281659421696,-0.026444055314520768,5
140010,estrato_interior_proximo_polo,0.12546439710805857,-0.0011375650834836715,-0.0263650749040955,15
520970,estrato_capital,0.2295149205755437,-0.0022634258203105273,-0.026312705338989266,1
351880,estrato_capital,0.23402234130410274,0.0022439949082485033,0.026086817722541688,12
230250,estrato_metropolitano,0.295801752003891,0.001567953339957906,0.025857384817479904,3
351390,estrato_metropolitano,0.2926731986322084,-0.0015606000317247015,-0.025736120162581044,1
250370,estrato_metropolitano,0.2926771575338414,-0.0015566411300917404,-0.025670833243404755,1
150420,estrato_metropolitano,0.29268554129772767,-0.0015482573662054522,-0.025532575169326818,4
330200,estrato_metropolitano,0.2957744425407347,0.001540643876801584,0.025407019822555523,1
330490,estrato_metropolitano,0.2957744425407347,0.001540643876801584,0.025407019822555523,1
330045,estrato_metropolitano,0.2957744425407347,0.001540643876801584,0.025407019822555523,1
330250,estrato_metropolitano,0.29577444254073443,0.0015406438768013064,0.025407019822550947,1
330190,estrato_metropolitano,0.29577444254073443,0.0015406438768013064,0.025407019822550947,1
330350,estrato_metropolitano,0.29577444254073415,0.0015406438768010289,0.025407019822546367,1
410690,estrato_interior_proximo_polo,0.1276919849014366,0.0010900227098943616,0.025263196638843136,2
510250,estrato_interior_proximo_polo,0.125513389729269,-0.0010885724622732296,-0.025229584595263584,15
355500,estrato_interior_proximo_polo,0.12768518848320548,0.0010832262916632418,0.025105677672812386,8
231180,estrato_metropolitano,0.29271606522818244,-0.0015177334357506789,-0.025029199848265123,4
130420,estrato_interior_proximo_polo,0.12552316055038787,-0.00107880164115437,-0.025003128602183736,2
293050,estrato_metropolitano,0.2957475447079004,0.0015137460439672568,0.02496344309317905,3
354940,estrato_capital,0.23392184114881137,0.002143494752957137,0.024918486536701638,2
355710,estrato_capital,0.23392184114881134,0.002143494752957109,0.024918486536701315,2
130250,estrato_metropolitano,0.2927228338690365,-0.0015109647948965965,-0.02491757704241044,1
120010,estrato_interior_proximo_polo,0.1276713031556831,0.0010693409641408524,0.024783860745138594,3
120010,estrato_capital,0.22965016313121323,-0.0021281832646410093,-0.024740487913221955,3
260990,estrato_interior_proximo_polo,0.12553677947575725,-0.0010651827157849847,-0.024687486013737252,1
231140,estrato_metropolitano,0.2927388514115301,-0.0014949472524030116,-0.02465342902886172,2
316870,estrato_capital,0.23389530465479721,0.0021169582589429803,0.02460999533656654,1
317040,estrato_capital,0.2338953046547969,0.002116958258942675,0.024609995336562992,1
430700,estrato_interior_proximo_polo,0.1276627431560507,0.0010607809645084565,0.024585467673160673,3
220800,estrato_capital,0.22967188188808182,-0.00210646450777241,-0.024488003716618505,18
210200,estrato_metropolitano,0.29275455937801254,-0.001479239285920586,-0.024394386285888862,1
211060,estrato_metropolitano,0.29275455937801287,-0.001479239285920253,-0.024394386285883366,1
510350,estrato_interior_proximo_polo,0.12555014818637958,-0.00105181400516266,-0.024377642592867326,3
230550,estrato_capital,0.2296818481817303,-0.002096498214123943,-0.024372143878959692,7
241250,estrato_interior_proximo_polo,0.1255508472233141,-0.0010511149682281284,-0.02436144118038795,1
312950,estrato_metropolitano,0.2927597926065566,-0.0014740060573765201,-0.024308084225200394,1
431800,estrato_interior_proximo_polo,0.127645144927033,0.0010431827354907552,0.024177597712164475,2
220770,estrato_interior_proximo_polo,0.12764340317563588,0.0010414409840936445,0.024137229555022635,24
522020,estrato_capital,0.23384195453754275,0.0020636081416885166,0.02398979126249415,2
150613,estrato_metropolitano,0.292781028300252,-0.0014527703636811329,-0.023957882793975083,2
150140,estrato_interior_proximo_polo,0.12556947509729713,-0.0010324870942451103,-0.023929707383353403,9
354340,estrato_metropolitano,0.29568425950399235,0.0014504608400592311,0.023919796047695903,1
231130,estrato_capital,0.22972803948937864,-0.0020503069064755908,-0.02383516216899274,3
210330,estrato_capital,0.23382483925520683,0.0020464928593526,0.023790823230558915,1
230420,estrato_interior_proximo_polo,0.12762517685982278,0.0010232146682805365,0.02371480257601701,6
230190,estrato_capital,0.2338140478646321,0.0020357014687778785,0.023665371502544417,2
130260,estrato_metropolitano,0.29566770877799,0.0014339101140568578,0.023646855214352273,5
220700,estrato_capital,0.2297513473578645,-0.002026999037989724,-0.02356420428292233,6
221120,estrato_capital,0.22975134735786498,-0.002026999037989252,-0.023564204282916845,6
210140,estrato_interior_proximo_polo,0.12761398283098388,0.0010120206394416409,0.023455361236702794,7
292400,estrato_metropolitano,0.2928186565347269,-0.0014151421292062372,-0.023337349188781283,5
290460,estrato_metropolitano,0.2928186565347271,-0.0014151421292060151,-0.023337349188777622,5
130190,estrato_metropolitano,0.2956439640290646,0.0014101653651314994,0.02325527652721231,1
270430,estrato_metropolitano,0.2956436648818192,0.00140986621788608,0.023250343239183402,4
330010,estrato_metropolitano,0.2928268326800817,-0.001406965983851427,-0.02320251498716617,7
351050,estrato_capital,0.22979283458044886,-0.0019855118154053775,-0.02308190835194934,6
220290,estrato_capital,0.22979352483344972,-0.0019848215624045096,-0.02307388404487543,5
230280,estrato_metropolitano,0.29284644563140494,-0.0013873530325281824,-0.022879074475993015,6
150810,estrato_capital,0.23374408926254242,0.001965742866688186,0.022852091002606878,7
251080,estrato_interior_proximo_polo,0.12758270317786619,0.000980740986323947,0.022730400169071744,10
430930,estrato_metropolitano,0.29286214368314817,-0.0013716549807849532,-0.022620195238668078,2
311340,estrato_capital,0.23372338188717318,0.0019450354913189416,0.022611364285810825,18
293290,estrato_metropolitano,0.2956031892076913,0.0013693905437581755,0.02258285202308622,5
210990,estrato_metropolitano,0.2928688180138004,-0.001364980650132741,-0.022510127718369303,8
510795,estrato_metropolitano,0.2955952309757497,0.0013614323118165683,0.02245161146857685,1
350760,estrato_interior_proximo_polo,0.12563336186510551,-0.0009686003264367249,-0.02244901898749441,2
310030,estrato_capital,0.2298531645973663,-0.0019251817984879405,-0.022380561771911223,2
261000,estrato_metropolitano,0.29558120571602714,0.0013474070520940185,0.022220318528558106,2
220220,estrato_interior_proximo_polo,0.1256475235266954,-0.0009544386648468461,-0.022120797530977662,6
293330,estrato_metropolitano,0.29557392249244047,0.0013401238285073447,0.02210020965146778,10
240580,estrato_interior_proximo_polo,0.1256523500193983,-0.0009496121721439266,-0.022008935059560333,1
330040,estrato_capital,0.22988762034992896,-0.0018907260459252728,-0.021980007860985962,2
291840,estrato_metropolitano,0.29291157185164923,-0.0013222268122838887,-0.021805066917445475,10
230280,estrato_interior_proximo_polo,0.12566718750932715,-0.0009347746822150893,-0.021665050090654135,6
210910,estrato_metropolitano,0.2955450875052668,0.001311288841333691,0.021624686980891195,4
130340,estrato_capital,0.2336379992222994,0.0018596528264451517,0.02161877646529481,9
521020,estrato_capital,0.2299218414778813,-0.0018565049179729287,-0.021582181500564596,1
520640,estrato_capital,0.2299218414778813,-0.0018565049179729287,-0.021582181500564596,1
110034,estrato_metropolitano,0.2929269582698796,-0.0013068403940535434,-0.021551326881306766,1
220390,estrato_metropolitano,0.29554010506291,0.0013063063989768864,0.021542520677808305,17
311940,estrato_interior_proximo_polo,0.12752498176145619,0.0009230195699139465,0.021392604653618943,5
313520,estrato_metropolitano,0.2929545774319276,-0.001279221232005523,-0.021095854589362688,7
521040,estrato_capital,0.2299674920610518,-0.0018108543348024364,-0.02105148580347593,1
230260,estrato_interior_proximo_polo,0.1256949262089378,-0.0009070359826044427,-0.021022156858789748,5
311050,estrato_interior_proximo_polo,0.12569915068209175,-0.0009028115094504852,-0.02092424725102177,1
240060,estrato_capital,0.22997965806042414,-0.001798688335430093,-0.02091005401730196,1
500110,estrato_metropolitano,0.2929706213820844,-0.0012631772818487152,-0.020831271082554902,1
160060,estrato_capital,0.23356039712573243,0.001782050729878193,0.020716639058214227,1
270030,estrato_capital,0.23001521725496452,-0.0017631291408897187,-0.020496672408045466,5
410480,estrato_metropolitano,0.2954764972612838,0.0012426985973506555,0.020493553618566907,1
351300,estrato_capital,0.23001660557058984,-0.0017617408252643962,-0.0204805330057117,1
510629,estrato_capital,0.23001771095204696,-0.001760635443807279,-0.020467682760606554,3
110034,estrato_capital,0.23002065733716004,-0.0017576890586941951,-0.020433430538775346,1
110002,estrato_interior_proximo_polo,0.12572378620826244,-0.0008781759832797997,-0.020353275530614487,6
230280,estrato_capital,0.23002896988367677,-0.001749376512177464,-0.020336795789295734,6
317040,estrato_interior_proximo_polo,0.1274755302379773,0.0008735680464350692,0.020246478476249375,1
316870,estrato_interior_proximo_polo,0.1274755302379773,0.0008735680464350692,0.020246478476249375,1
431560,estrato_metropolitano,0.29543642847816054,0.0012026298142274183,0.0198327725111307,4
230540,estrato_interior_proximo_polo,0.12574816088131024,-0.0008538013102319941,-0.019788349540885427,6
355500,estrato_metropolitano,0.2930361622178339,-0.001197636446099215,-0.01975042602929613,8
313520,estrato_capital,0.23008605056774542,-0.001692295828108814,-0.0196732232494012,7
431010,estrato_interior_proximo_polo,0.12575396303411704,-0.0008479991574251999,-0.019653874427700987,1
170950,estrato_metropolitano,0.2954226289802103,0.0011888303162772007,0.019605202646840996,4
320320,estrato_metropolitano,0.2930504904088683,-0.0011833082550647966,-0.019514137397566012,1
431270,estrato_capital,0.23010756350790362,-0.0016707828879506115,-0.01942313170662626,2
150360,estrato_metropolitano,0.2954095598842238,0.001175761220290672,0.019389677965379923,2
241120,estrato_metropolitano,0.29305900070603647,-0.001174797957896656,-0.019373792641647684,5
355010,estrato_interior_proximo_polo,0.12743594432373012,0.0008339821321878826,0.019329005173466557,1
520970,estrato_interior_proximo_polo,0.12577030970014236,-0.0008316524913998813,-0.019275011643982338,1
311830,estrato_interior_proximo_polo,0.1274328466327873,0.0008308844412450722,0.019257210728539653,4
316470,estrato_interior_proximo_polo,0.12743284663278698,0.0008308844412447391,0.019257210728531933,4
330370,estrato_interior_proximo_polo,0.12742952447751105,0.0008275622859688081,0.01918021392723708,1
110030,estrato_metropolitano,0.2930741051423194,-0.0011596935216137139,-0.019124702817693084,5
170255,estrato_metropolitano,0.2953797291714291,0.0011459305074959514,0.018897734614480514,2
353440,estrato_capital,0.2301652554601579,-0.0016130909356963374,-0.018752453071401765,3
430535,estrato_interior_proximo_polo,0.12740802594475614,0.0008060637532139037,0.018681947555808546,1
354340,estrato_capital,0.23017167460663063,-0.001606671789223607,-0.01867782941545991,1
350210,estrato_metropolitano,0.29310921477259455,-0.0011245838913385708,-0.01854570394209632,6
231330,estrato_interior_proximo_polo,0.1258034307638711,-0.0007985314276711397,-0.018507372641352802,1
220190,estrato_capital,0.23018789714282226,-0.001590449253031978,-0.018489239707402738,5
150270,estrato_capital,0.2333685826170251,0.0015902362211708543,0.01848676317623513,2
160027,estrato_interior_proximo_polo,0.12739913868824157,0.0007971764966993311,0.018475969729044507,1
522045,estrato_interior_proximo_polo,0.12580889141940368,-0.0007930707721385544,-0.01838081232912769,1
315765,estrato_capital,0.23335462397731455,0.0015762775814603114,0.018324491645027523,2
313868,estrato_capital,0.2333546239773144,0.0015762775814601726,0.01832449164502591,2
315790,estrato_capital,0.23335462397731427,0.0015762775814600338,0.018324491645024296,2
312800,estrato_capital,0.23021024770499396,-0.0015680986908602756,-0.018229410668029106,4
210360,estrato_metropolitano,0.2931314255364171,-0.001102373127516043,-0.01817942246380649,5
210300,estrato_capital,0.23021793316691208,-0.0015604132289421535,-0.01814006588233702,10
210663,estrato_interior_proximo_polo,0.1258219302356962,-0.0007800319558460278,-0.018078614790539002,1
430535,estrato_capital,0.23333097224872473,0.0015526258528704984,0.018049536327492035,1
521250,estrato_interior_proximo_polo,0.12582829028662834,-0.0007736719049138974,-0.017931209405428226,2
320530,estrato_metropolitano,0.29315167494182426,-0.001082123722108863,-0.017845486080245058,1
431560,estrato_interior_proximo_polo,0.12583250629687254,-0.0007694558946697017,-0.01783349594050343,4
241120,estrato_capital,0.23024719107200375,-0.0015311553238504805,-0.01779993782132211,5
220770,estrato_capital,0.23026118112992064,-0.0015171652659335955,-0.017637301048188593,24
316710,estrato_interior_proximo_polo,0.1273586579867483,0.0007566957952060693,0.017537758155451062,1
313250,estrato_interior_proximo_polo,0.12735865798674806,0.0007566957952058195,0.017537758155445272,1
411990,estrato_metropolitano,0.2931799037174359,-0.0010538949464972136,-0.017379960547491444,3
411820,estrato_metropolitano,0.293179903717436,-0.0010538949464971026,-0.017379960547489613,3
150220,estrato_capital,0.2302836696445189,-0.0014946767513353276,-0.01737586828868486,13
510350,estrato_metropolitano,0.2931874853491174,-0.0010463133148156945,-0.01725493057182986,3
314700,estrato_metropolitano,0.2931881215256732,-0.0010456771382599261,-0.017244439276205715,5
210330,estrato_interior_proximo_polo,0.12734371986764265,0.0007417576761004074,0.017191540928089468,1
291460,estrato_interior_proximo_polo,0.1258647632561883,-0.0007371989353539277,-0.01708588407997207,9
421480,estrato_interior_proximo_polo,0.1273384576823181,0.0007364954907758681,0.017069580512588806,2
314270,estrato_metropolitano,0.2952659663887065,0.0010321677247733807,0.017021653244071983,1
314700,estrato_capital,0.23032088882383306,-0.0014574575720211758,-0.016943189077612712,5
521308,estrato_interior_proximo_polo,0.12733046382791274,0.0007285016363705044,0.01688430885364827,1
270930,estrato_capital,0.23033961587728535,-0.0014387305185688815,-0.01672548393572734,1
291072,estrato_metropolitano,0.29322189862311276,-0.0010119000408203571,-0.016687415425906765,3
150613,estrato_capital,0.23034306574810218,-0.0014352806477520574,-0.016685378608021828,2
220800,estrato_interior_proximo_polo,0.12588382552817518,-0.0007181366633670638,-0.016644082343901887,18
312950,estrato_capital,0.2303501652736967,-0.0014281811221575347,-0.016602845430508786,1
411820,estrato_capital,0.23037722270395514,-0.0014011236918990977,-0.01628829825903452,3
411990,estrato_capital,0.23037722270395639,-0.0014011236918978487,-0.01628829825902,3
355370,estrato_capital,0.23316866439598607,0.0013903180001318405,0.01616268027725468,2
352010,estrato_interior_proximo_polo,0.12590645453583982,-0.0006955076557024209,-0.016119615224836847,3
311340,estrato_metropolitano,0.295211218180947,0.0009774195170138555,0.016118791251926612,18
110025,estrato_interior_proximo_polo,0.12590704404800912,-0.0006949181435331186,-0.016105952241745866,1
110149,estrato_interior_proximo_polo,0.12590704404800918,-0.0006949181435330631,-0.01610595224174458,1
110032,estrato_interior_proximo_polo,0.12590704404800931,-0.0006949181435329244,-0.016105952241741363,1
110014,estrato_interior_proximo_polo,0.12590704404800931,-0.0006949181435329244,-0.016105952241741363,1
110001,estrato_interior_proximo_polo,0.12590704404800954,-0.0006949181435327023,-0.016105952241736218,1
110170,estrato_interior_proximo_polo,0.12590704404800993,-0.0006949181435323137,-0.01610595224172721,1
520490,estrato_capital,0.2331605444247231,0.001382198028868853,0.016068284247445875,2
522045,estrato_capital,0.23039648947611013,-0.001381856919744101,-0.016064318796576008,1
221100,estrato_interior_proximo_polo,0.1272926563881262,0.000690694196583963,0.01600805482970121,3
230250,estrato_interior_proximo_polo,0.12729037565159992,0.0006884134600576852,0.01595519474263905,3
350210,estrato_capital,0.23041129974712538,-0.001367046648728859,-0.01589214690840643,6
350750,estrato_interior_proximo_polo,0.12591847586443966,-0.0006834863271025782,-0.015840999756075277,5
261390,estrato_metropolitano,0.2932742747964704,-0.0009595238674627304,-0.01582367105592982,2
330220,estrato_capital,0.2304273454494364,-0.001351000946417824,-0.01570561292391319,2
291750,estrato_metropolitano,0.2932852397774157,-0.0009485588865174033,-0.015642845692958707,4
293010,estrato_metropolitano,0.2932852397774157,-0.0009485588865174033,-0.015642845692958707,4
260010,estrato_interior_proximo_polo,0.12592986184704347,-0.0006721003444987717,-0.015577109550086551,1
291080,estrato_capital,0.23311092585977944,0.0013325794639252042,0.015491460095759468,5
520170,estrato_interior_proximo_polo,0.12726714913400083,0.0006651869424585954,0.015416879278185816,1
521380,estrato_interior_proximo_polo,0.12726714913400056,0.0006651869424583179,0.015416879278179382,1
110015,estrato_interior_proximo_polo,0.12726262417490433,0.000660661983362093,0.015312005379321139,1
431405,estrato_capital,0.2330898505647687,0.0013115041689144569,0.015246456251333064,4
520510,estrato_metropolitano,0.2951561184090476,0.0009223197451144749,0.015210131555844138,1
521280,estrato_metropolitano,0.2951561184090473,0.0009223197451141973,0.015210131555839562,1
210320,estrato_metropolitano,0.29331268049218245,-0.0009211181717506678,-0.015190316205436307,3
140047,estrato_interior_proximo_polo,0.1259527885266796,-0.00064917366486264,-0.015045743358661526,8
352590,estrato_capital,0.23049135459703157,-0.001286991798822662,-0.014961495831778797,3
210200,estrato_capital,0.23049513546694933,-0.0012832109289049043,-0.01491754258392844,1
211060,estrato_capital,0.23049513546694933,-0.0012832109289049043,-0.01491754258392844,1
522060,estrato_interior_proximo_polo,0.1259609365081228,-0.0006410256834194494,-0.014856899534087522,3
210663,estrato_metropolitano,0.2933352975539919,-0.0008985011099412188,-0.014817334398041867,1
150170,estrato_capital,0.23305142744484836,0.0012730810489941236,0.014799781028493345,8
293050,estrato_interior_proximo_polo,0.12723907856769628,0.0006371163761540455,0.014766294451027255,3
500830,estrato_capital,0.23304249902524315,0.0012641526293889205,0.014695986650914702,5
130420,estrato_metropolitano,0.2933428924071404,-0.0008909062567927228,-0.014692086384922943,2
293135,estrato_metropolitano,0.293343375850644,-0.0008904228132891046,-0.014684113836000724,8
241250,estrato_capital,0.23052412751675314,-0.0012542188791010989,-0.014580505135289554,1
292810,estrato_capital,0.23302915371886435,0.0012508073230101113,0.014540845222707452,3
520490,estrato_metropolitano,0.29511386687979424,0.0008800682158611184,0.014513354411276571,2
292400,estrato_capital,0.23053388855695062,-0.0012444578389036176,-0.014467031403473985,5
290460,estrato_capital,0.23053388855695112,-0.001244457838903118,-0.014467031403468177,5
110012,estrato_interior_proximo_polo,0.12721960464782014,0.0006176424562779059,0.014314952049906392,4
351390,estrato_capital,0.2305483117021151,-0.0012300346937391404,-0.01429935991834341,1
312430,estrato_interior_proximo_polo,0.12598535395190488,-0.0006166082396373562,-0.014290982257240419,4
520640,estrato_metropolitano,0.29336951077351403,-0.0008642878904190909,-0.014253118384412069,1
521020,estrato_metropolitano,0.29336951077351403,-0.0008642878904190909,-0.014253118384412069,1
230550,estrato_metropolitano,0.2950920365546472,0.0008582378907140975,0.014153346811795083,7
292870,estrato_metropolitano,0.2933756300182212,-0.0008581686457119209,-0.01415220488070419,9
351880,estrato_interior_proximo_polo,0.12599273749831782,-0.0006092246932244139,-0.014119855561228493,12
420240,estrato_capital,0.2305676270185663,-0.0012107193772879221,-0.014074816120287544,1
421870,estrato_capital,0.23056762701856667,-0.0012107193772875613,-0.01407481612028335,1
420900,estrato_capital,0.23056762701856684,-0.0012107193772873948,-0.014074816120281414,1
313380,estrato_interior_proximo_polo,0.12720266778459224,0.0006007055930500049,0.013922410406243646,3
352590,estrato_metropolitano,0.29507639690699894,0.0008425982430658174,0.013895430726318823,3
530010,estrato_interior_proximo_polo,0.12600319270135252,-0.0005987694901897211,-0.013877537811545947,2
520510,estrato_capital,0.2329694628253027,0.0011911164294484688,0.013846928559031243,1
521280,estrato_capital,0.23296946282530245,0.001191116429448219,0.013846928559028339,1
500320,estrato_capital,0.2305904485877063,-0.0011878978081479308,-0.01380951154579454,3
270030,estrato_interior_proximo_polo,0.126010293729729,-0.000591668461813244,-0.01371295896875254,5
110002,estrato_metropolitano,0.29340713290534404,-0.0008266657585890846,-0.01363268541897156,6
311050,estrato_metropolitano,0.2934108540125808,-0.0008229446513522976,-0.013571320007567613,1
210990,estrato_interior_proximo_polo,0.1260188443704064,-0.0005831178211358479,-0.013514782807044786,8
330455,estrato_interior_proximo_polo,0.12718225567218144,0.0005802934806392046,0.013449323740280333,1
421480,estrato_metropolitano,0.2950458945946543,0.0008120959307211795,0.01339241191318281,2
350760,estrato_capital,0.23292404914583187,0.001145702749977634,0.013318986907242786,2
210120,estrato_interior_proximo_polo,0.127176377900089,0.0005744157085467716,0.01331309601692966,2
510795,estrato_capital,0.23292185783016145,0.001143511434307215,0.013293512494508317,1
230250,estrato_capital,0.23291773406908306,0.0011393876732288255,0.013245573079321664,3
270430,estrato_interior_proximo_polo,0.12717153742166976,0.000569575230127517,0.013200909401897064,4
310160,estrato_capital,0.23065370567868054,-0.0011246407171736916,-0.013074137238198084,6
210005,estrato_capital,0.230658465908646,-0.0011198804872082357,-0.01301879876529435,5
312160,estrato_interior_proximo_polo,0.12604138386898386,-0.0005605783225583749,-0.012992390218766687,9
521250,estrato_capital,0.23066164391687927,-0.001116702478974968,-0.012981853885786267,2
210910,estrato_capital,0.2328926399567808,0.0011142935609265714,0.012953849808858074,4
293010,estrato_interior_proximo_polo,0.12604464119062056,-0.0005573210009216789,-0.012916896051281145,4
291750,estrato_interior_proximo_polo,0.12604464119062056,-0.0005573210009216789,-0.012916896051281145,4
110028,estrato_interior_proximo_polo,0.12715838826077644,0.0005564260692342005,0.012896154432786525,7
291072,estrato_capital,0.2306726922137827,-0.001105654182071536,-0.01285341557854906,3
150170,estrato_metropolitano,0.2934564618087999,-0.0007773368551332038,-0.012819194094467436,8
431560,estrato_capital,0.2328795750565306,0.0011012286606763566,0.012801968148994345,4
420460,estrato_capital,0.23067825446517204,-0.0011000919306821955,-0.012788753471880583,3
220840,estrato_capital,0.23067913267885196,-0.0010992137170022787,-0.012778544090341784,7
240200,estrato_metropolitano,0.2934597195946889,-0.0007740790692442046,-0.012765469394096523,3
211220,estrato_interior_proximo_polo,0.12605244490094258,-0.0005495172905996548,-0.012736031316456517,6
500370,estrato_capital,0.23287374178610815,0.0010953953902539115,0.01273415540054413,3
330040,estrato_metropolitano,0.29346437796686925,-0.0007694206970638717,-0.01268864738733123,2
291470,estrato_interior_proximo_polo,0.1260564973834507,-0.0005454648080915336,-0.012642107894908668,5
500270,estrato_interior_proximo_polo,0.12605746193289466,-0.0005445002586475789,-0.012619752762259297,2
150060,estrato_capital,0.23286183447099335,0.0010834880751391107,0.012595730862314173,6
316110,estrato_capital,0.23070714917617216,-0.001071197219682074,-0.012452847603184105,8
351300,estrato_interior_proximo_polo,0.12607605726560084,-0.0005259049259414006,-0.012188773166644797,1
355010,estrato_capital,0.23282508915755723,0.0010467427617029956,0.012168560421667413,1
311830,estrato_metropolitano,0.29496707168087016,0.0007332730169370416,0.01209252985533649,4
316470,estrato_metropolitano,0.2949670716808698,0.000733273016936653,0.012092529855330082,4
510250,estrato_capital,0.23281720835989955,0.0010388619640453178,0.012076944825193293,15
291470,estrato_metropolitano,0.2935025807479885,-0.0007312179159446042,-0.01205863883584884,5
120010,estrato_metropolitano,0.29496369688159524,0.0007298982176621172,0.0120368754673457,3
314800,estrato_metropolitano,0.29350404378777045,-0.0007297548761626693,-0.01203451159833437,3
520025,estrato_capital,0.23074431289051484,-0.001034033505339399,-0.01202081318172159,1
211130,estrato_metropolitano,0.29495697086559514,0.0007231722016620146,0.01192595559519705,1
230110,estrato_capital,0.23075883939778102,-0.0010195069980732108,-0.011851940094797337,6
