amostra,escala,competencia,fase,beta,se_cluster,ci_low,ci_high,p_valor,se_cluster_gl_fe,ci_low_gl_fe,ci_high_gl_fe,p_valor_gl_fe,referencia,n_obs,n_celulas,n_clusters,n_parametros_fe_absorvidos,q_fdr_bh,q_fdr_bh_gl_fe,familia_fdr
ampliada_1184,nivel,202411,PRE,-0.2562236136633135,0.19377706002804343,-0.6372763091749227,0.12482908184829572,0.18690512408476784,0.20145527829642126,-0.6523751333983289,0.1399279060717019,0.20422697339956244,False,30784,1184,368,2300,0.2748604765952468,0.30033378441112124,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202412,PRE,-0.20079136446046325,0.16685015263243783,-0.5288936712965394,0.1273109423756129,0.22958823630367065,0.17346141967219275,-0.5418943904006537,0.14031166147972712,0.24779793846819662,False,30784,1184,368,2300,0.30208978461009295,0.3260499190371008,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202501,PRE,-0.12738723080628542,0.1265148074317327,-0.37617214057329884,0.12139767896072798,0.31464823782873313,0.13152782757716197,-0.3860299887561197,0.13125552714354885,0.3334229443268157,False,30784,1184,368,2300,0.37458123551039657,0.3969320765795425,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202502,PRE,-0.1557842606894638,0.11546628886946782,-0.38284282277140136,0.07127430139247373,0.17811245188149633,0.12004152274106766,-0.3918397865973404,0.08027126521841282,0.19518724829636985,False,30784,1184,368,2300,0.2748604765952468,0.30033378441112124,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202503,PRE,-0.022788536698726523,0.08805511853630099,-0.1959444317618257,0.15036735836437265,0.7959357671368277,0.09154421275453176,-0.20280555741084935,0.1572284840133963,0.8035504976790593,False,30784,1184,368,2300,0.8833980470978211,0.8910198542386197,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202504,PRE,-0.08725356866226239,0.06858353216395932,-0.22211958322044456,0.047612445895919786,0.20409927478758455,0.0713010846415074,-0.22746351142646692,0.05295637410194215,0.2218376228026076,False,30784,1184,368,2300,0.2834712149827563,0.30810780944806615,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202505,PRE,-0.009094715370709933,0.05176064735374552,-0.11087938581991678,0.09268995507849691,0.8606209312607981,0.05381161018720514,-0.11491249952269882,0.09672306878127894,0.8658816662456839,False,30784,1184,368,2300,0.8964801367299979,0.9019600690059207,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202506,PRE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,30784,1184,368,2300,,,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202507,TRANSICAO,-0.017411039108894424,0.07343918839069549,-0.1618254537377959,0.12700337552000707,0.8127262033299953,0.07634914129138803,-0.1675477275531807,0.13272564933539183,0.8197382658995302,False,30784,1184,368,2300,0.8833980470978211,0.8910198542386197,25_coeficientes_de_evento_ampliada_1184_nivel
ampliada_1184,nivel,202508,TRANSICAO,0.013765546272697455,0.14592607434921168,-0.27319062887077605,0.30072172141617093,0.924896650798089,0.15170824613847622,-0.2845609744931711,0.31209206703856596,0.9277510975090915,False,30784,1184,368,2300,0.924896650798089,0.9277510975090916,25_coeficientes_de_evento_ampliada_1184_nivel
