ibge,cod_curso,modulo,cbo,papel,bracos_cnes_curso,braco_municipal,tratado,elegivel,n_cnes_propostos,n_vagas_imediatas,n_propostas_nao_priorizadas,cointervencao_cirurgica_muni,uf,regiao
293290,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,BA,NORDESTE
310090,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
310190,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,MG,SUDESTE
310340,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,MG,SUDESTE
310400,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,6,False,MG,SUDESTE
310560,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
310860,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
311300,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
311320,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
311340,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,2,False,MG,SUDESTE
311860,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
311940,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
312430,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
312710,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
313170,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,6,False,MG,SUDESTE
313440,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
313670,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,3,0,7,False,MG,SUDESTE
313760,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
313840,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
314140,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
314290,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
314310,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
314430,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
314600,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
314630,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
314710,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
314790,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
314860,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
315150,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
315220,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
315420,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
315560,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
315580,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
316070,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
316210,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
316240,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
316270,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
316800,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,MG,SUDESTE
316870,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,MG,SUDESTE
317052,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,MG,SUDESTE
317070,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,6,False,MG,SUDESTE
320010,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,ES,SUDESTE
320020,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,ES,SUDESTE
320120,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,ES,SUDESTE
320240,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,ES,SUDESTE
320530,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,ES,SUDESTE
330010,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,6,False,RJ,SUDESTE
330015,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330023,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330030,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,RJ,SUDESTE
330040,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,6,False,RJ,SUDESTE
330070,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,6,False,RJ,SUDESTE
330090,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330100,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,6,0,18,False,RJ,SUDESTE
330130,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330150,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,RJ,SUDESTE
330170,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,6,False,RJ,SUDESTE
330180,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,RJ,SUDESTE
330240,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,6,False,RJ,SUDESTE
330250,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,RJ,SUDESTE
330260,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330290,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330300,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330340,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330350,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330380,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,RJ,SUDESTE
330390,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330415,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330420,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330452,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330455,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,15,0,45,False,RJ,SUDESTE
330470,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330515,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330550,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
330620,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,RJ,SUDESTE
350210,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SP,SUDESTE
350270,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SP,SUDESTE
350320,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SP,SUDESTE
350520,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SP,SUDESTE
350530,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SP,SUDESTE
350570,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
350635,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SP,SUDESTE
351000,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
351080,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
351740,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,imediata_pura,imediata_pura,1,True,1,1,0,False,SP,SUDESTE
351880,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,3,0,9,False,SP,SUDESTE
351907,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
352050,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,6,False,SP,SUDESTE
352170,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
352270,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
352470,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SP,SUDESTE
352640,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SP,SUDESTE
352690,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SP,SUDESTE
352880,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,SP,SUDESTE
352900,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
352940,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,SP,SUDESTE
352970,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SP,SUDESTE
353060,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SP,SUDESTE
353340,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SP,SUDESTE
353460,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,SP,SUDESTE
353550,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SP,SUDESTE
353700,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
354150,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
354520,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,2,False,SP,SUDESTE
354870,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
355040,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
355100,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
355170,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SP,SUDESTE
410050,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,PR,SUL
410370,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,PR,SUL
410550,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,6,False,PR,SUL
411440,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,PR,SUL
411520,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,3,0,5,False,PR,SUL
420010,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420090,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420127,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420140,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420200,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420230,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420260,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420290,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,3,0,9,False,SC,SUL
420330,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420340,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420360,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420390,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420420,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420440,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420460,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420490,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420500,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SC,SUL
420530,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420540,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,4,0,12,False,SC,SUL
420640,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420690,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420700,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420765,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420800,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420820,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420830,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SC,SUL
420840,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420850,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420900,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,2,0,6,False,SC,SUL
420910,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
420930,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,3,0,7,False,SC,SUL
421010,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421050,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421080,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421100,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421140,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421150,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SC,SUL
421160,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421170,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SC,SUL
421175,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421210,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421250,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421260,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421290,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421320,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421360,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421400,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421470,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421590,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421620,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421625,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421630,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421650,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421660,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421670,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421690,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421720,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421730,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421770,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421800,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421820,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421875,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421880,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421910,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,SC,SUL
421950,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
421970,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,3,False,SC,SUL
430390,2,cirurgia_geral_cbo_exclusivo,225225,sensibilidade,nao_priorizada_pura,nao_priorizada_pura,0,True,1,0,1,False,RS,SUL
