cnes,ibge,cod_curso,modulo,cbo,papel,bracos_cnes_curso,braco_cnes,tratado,elegivel,n_cnes_propostos,n_vagas_imediatas,n_propostas_nao_priorizadas,cointervencao_cirurgica_muni,uf,regiao
0000477,261160,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,PE,NORDESTE
0000566,261160,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,PE,NORDESTE
0000582,261160,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,PE,NORDESTE
0001120,261160,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,PE,NORDESTE
0010456,530010,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,DF,CENTRO-OESTE
0010472,530010,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,DF,CENTRO-OESTE
0010510,530010,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,DF,CENTRO-OESTE
0015245,410690,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,PR,SUL
0015334,410690,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,PR,SUL
0019305,420540,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,SC,SUL
0086673,230440,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,CE,NORDESTE
0106526,292740,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,BA,NORDESTE
0226491,261390,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,PE,NORDESTE
0616036,520110,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,GO,CENTRO-OESTE
2006359,270430,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,AL,NORDESTE
2006448,270430,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,AL,NORDESTE
2006510,270430,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,AL,NORDESTE
2009250,270430,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,AL,NORDESTE
2020653,160030,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,AP,NORTE
2101777,313630,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,MG,SUDESTE
2192896,310620,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,MG,SUDESTE
2195585,317010,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,MG,SUDESTE
2307154,210900,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,MA,NORDESTE
2323338,221100,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,PI,NORDESTE
2333031,150140,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,PA,NORTE
2343738,260940,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,PE,NORDESTE
2356287,261220,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,PE,NORDESTE
2379767,420360,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,SC,SUL
2409275,240940,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,RN,NORDESTE
2421518,280350,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,SE,NORDESTE
2427419,260410,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,PE,NORDESTE
2430711,261110,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,PE,NORDESTE
2442019,521450,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,GO,CENTRO-OESTE
2458292,211130,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,MA,NORDESTE
2464594,211130,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,MA,NORDESTE
2473380,240325,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,RN,NORDESTE
2485729,320120,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,ES,SUDESTE
2493853,110020,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,RO,NORTE
2493888,110020,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,RO,NORTE
2493896,110020,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,RO,NORTE
2494442,320520,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,ES,SUDESTE
2495015,510340,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,MT,CENTRO-OESTE
2497654,230440,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,CE,NORDESTE
2503689,240800,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,RN,NORDESTE
2504332,420930,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,SC,SUL
2516683,230440,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,CE,NORDESTE
2525569,291480,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,BA,NORDESTE
2551764,260120,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,PE,NORDESTE
2555646,421660,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,SC,SUL
2563681,230440,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,CE,NORDESTE
2601680,291080,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,BA,NORDESTE
2639262,260110,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,PE,NORDESTE
2646536,211130,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,MA,NORDESTE
2653923,240810,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,RN,NORDESTE
2664879,420540,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,SC,SUL
2672197,530010,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,DF,CENTRO-OESTE
2679469,240810,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,RN,NORDESTE
2691868,420540,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,SC,SUL
2702886,211130,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,MA,NORDESTE
2726726,314800,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,MG,SUDESTE
2726971,221100,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,PI,NORDESTE
2756951,500830,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,MS,CENTRO-OESTE
2772280,291480,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,BA,NORDESTE
2777754,220220,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,PI,NORDESTE
2785900,230440,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,CE,NORDESTE
2789647,521150,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,GO,CENTRO-OESTE
2798484,110030,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,RO,NORTE
2802783,261160,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,PE,NORDESTE
3388301,210300,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,MA,NORDESTE
3663051,170210,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,TO,NORTE
3698548,310560,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,MG,SUDESTE
4001303,110020,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,RO,NORTE
4446321,292740,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,BA,NORDESTE
5356067,260790,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,PE,NORDESTE
5597501,150060,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,PA,NORTE
5717515,530010,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,DF,CENTRO-OESTE
5828856,221100,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,PI,NORDESTE
6431569,261070,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,PE,NORDESTE
6599877,110004,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,RO,NORTE
7061021,231140,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,CE,NORDESTE
7068336,110020,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,RO,NORTE
7349270,510340,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,MT,CENTRO-OESTE
7498810,260410,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,PE,NORDESTE
7866801,310620,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,MG,SUDESTE
9141839,317010,24,medicina_intensiva,225150,generalizacao,reserva_pura,excluido_regra_cnes,,False,1,0,0,False,MG,SUDESTE
9209352,510340,24,medicina_intensiva,225150,generalizacao,mista,excluido_regra_cnes,,False,1,1,0,False,MT,CENTRO-OESTE
